INFO:
92   0.644          102.694        0.0444309      
93   0.651          104.22         0.054432       
94   0.658          105.749        0.069077       
95   0.665          107.275        0.092004       
96   0.672          108.791        0.130877       
97   0.679          110.286        0.202927       
98   0.686          111.754        0.34935        
99   0.693          113.189        0.674443       
1300           100            0.7            

INFO:
0    0              -12.159        21.2552        
1    0.007          -9.61292       17.7796        
2    0.014          -7.33281       14.036         
3    0.021          -5.25452       10.7795        
4    0.028          -3.33725       8.15733        
5    0.035          -1.55222       6.12348        
6    0.042          0.122277       4.57899        
7    0.049          1.70365        3.42229        
8    0.056          3.20636        2.56429        
9    0.063          4.6426         1.9318         
10   0.07           6.02275        1.46678        
11   0.077          7.35561        1.12453        
12   0.084          8.64862        0.871446       
13   0.091          9.908          0.682859       
14   0.098          11.139         0.540947       
15   0.105          12.3459        0.432994       
16   0.112          13.5322        0.349968       
17   0.119          14.701         0.285445       
18   0.126          15.8547        0.234825       
19   0.133          16.9951        0.194779       
20   0.14           18.1241        0.162865       
21   0.147          19.2429        0.137265       
22   0.154          20.3527        0.11661        
23   0.161          21.4546        0.0998552      
24   0.168          22.5493        0.0861936      
25   0.175          23.6378        0.0749978      
26   0.182          24.7207        0.0657764      
27   0.189          25.7988        0.0581426      
28   0.196          26.8727        0.0517903      
29   0.203          27.9432        0.0464767      
30   0.21           29.0107        0.0420086      
31   0.217          30.076         0.0382317      
32   0.224          31.1396        0.0350225      
33   0.231          32.2022        0.0322817      
34   0.238          33.2642        0.0299294      
35   0.245          34.3262        0.0279008      
36   0.252          35.3887        0.0261437      
37   0.259          36.4522        0.024615       
38   0.266          37.5171        0.02328        
39   0.273          38.584         0.0221097      
40   0.28           39.6532        0.0210803      
41   0.287          40.7251        0.0201723      
42   0.294          41.8           0.0193691      
43   0.301          42.8784        0.0186571      
44   0.308          43.9605        0.0180246      
45   0.315          45.0467        0.0174619      
46   0.322          46.1373        0.0169608      
47   0.329          47.2326        0.0165143      
48   0.336          48.3327        0.0161163      
49   0.343          49.4381        0.0157618      
50   0.35           50.5488        0.0154465      
51   0.357          51.6652        0.0151665      
52   0.364          52.7875        0.0149186      
53   0.371          53.9158        0.0147001      
54   0.378          55.0504        0.0145086      
55   0.385          56.1915        0.0143422      
56   0.392          57.3392        0.0141991      
57   0.399          58.4937        0.0140779      
58   0.406          59.6552        0.0139776      
59   0.413          60.8238        0.0138972      
60   0.42           61.9998        0.013836       
61   0.427          63.1832        0.0137938      
62   0.434          64.3742        0.0137703      
63   0.441          65.573         0.0137657      
64   0.448          66.7796        0.0137802      
65   0.455          67.9943        0.0138147      
66   0.462          69.2171        0.01387        
67   0.469          70.4482        0.0139474      
68   0.476          71.6878        0.0140486      
69   0.483          72.9359        0.0141758      
70   0.49           74.1926        0.0143315      
71   0.497          75.4582        0.0145188      
72   0.504          76.7326        0.0147415      
73   0.511          78.0161        0.0150039      
74   0.518          79.3088        0.0153114      
75   0.525          80.6106        0.0156704      
76   0.532          81.9219        0.0160882      
77   0.539          83.2426        0.0165741      
78   0.546          84.5728        0.0171388      
79   0.553          85.9126        0.0177956      
80   0.56           87.2621        0.0185607      
81   0.567          88.6213        0.0194544      
82   0.574          89.9901        0.0205018      
83   0.581          91.3685        0.0217347      
84   0.588          92.7563        0.0231942      
85   0.595          94.1535        0.0249332      
86   0.602          95.5595        0.0270209      
87   0.609          96.9741        0.0295494      
88   0.616          98.3966        0.0326421      
89   0.623          99.8262        0.036466       
90   0.63           101.262        0.0412506      
91   0.637          102.702        0.0473131      
92   0.644          104.144        0.0550967      
93   0.651          105.585        0.0652228      
94   0.658          107.021        0.0785615      
95   0.665          108.445        0.0963218      
96   0.672          109.85         0.120167       
97   0.679          111.227        0.152405       
98   0.686          112.568        0.196391       
99   0.693          113.867        0.257354       
1300           100            0.7            

INFO:
0    0              -13.6732       20.662         
1    0.007          -11.0396       17.3451        
2    0.014          -8.64704       13.8525        
3    0.021          -6.44226       10.7562        
4    0.028          -4.39001       8.21135        
5    0.035          -2.46529       6.20982        
6    0.042          -0.64908       4.67726        
7    0.049          1.07394        3.52341        
8    0.056          2.71646        2.66388        
9    0.063          4.28921        2.02743        
10   0.07           5.80133        1.55712        
11   0.077          7.26069        1.20905        
12   0.084          8.67412        0.950271       
13   0.091          10.0475        0.756545       
14   0.098          11.3859        0.610257       
15   0.105          12.6937        0.498692       
16   0.112          13.9748        0.41269        
17   0.119          15.2322        0.345641       
18   0.126          16.4689        0.292759       
19   0.133          17.6872        0.250559       
20   0.14           18.8892        0.216488       
21   0.147          20.0768        0.188664       
22   0.154          21.2516        0.165685       
23   0.161          22.4149        0.146507       
24   0.168          23.5682        0.130336       
25   0.175          24.7124        0.116571       
26   0.182          25.8488        0.104751       
27   0.189          26.9783        0.094516       
28   0.196          28.1019        0.0855877      
29   0.203          29.2203        0.0777455      
30   0.21           30.3346        0.0708149      
31   0.217          31.4453        0.0646559      
32   0.224          32.5534        0.0591561      
33   0.231          33.6595        0.054224       
34   0.238          34.7642        0.0497852      
35   0.245          35.8681        0.0457781      
36   0.252          36.9719        0.042152       
37   0.259          38.076         0.0388641      
38   0.266          39.181         0.0358787      
39   0.273          40.2871        0.0331651      
40   0.28           41.395         0.0306973      
41   0.287          42.5048        0.0284523      
42   0.294          43.617         0.0264103      
43   0.301          44.7318        0.0245536      
44   0.308          45.8496        0.0228666      
45   0.315          46.9704        0.0213353      
46   0.322          48.0947        0.0199468      
47   0.329          49.2225        0.0186898      
48   0.336          50.354         0.0175538      
49   0.343          51.4894        0.0165293      
50   0.35           52.6288        0.0156075      
51   0.357          53.7725        0.0147806      
52   0.364          54.9204        0.0140413      
53   0.371          56.0727        0.0133831      
54   0.378          57.2296        0.0128         
55   0.385          58.3911        0.0122865      
56   0.392          59.5574        0.011838       
57   0.399          60.7286        0.0114498      
58   0.406          61.9048        0.0111183      
59   0.413          63.0861        0.0108399      
60   0.42           64.2727        0.0106116      
61   0.427          65.4647        0.0104308      
62   0.434          66.6622        0.0102953      
63   0.441          67.8655        0.0102032      
64   0.448          69.0746        0.0101531      
65   0.455          70.2897        0.0101438      
66   0.462          71.511         0.0101747      
67   0.469          72.7387        0.0102454      
68   0.476          73.9729        0.0103558      
69   0.483          75.2137        0.0105065      
70   0.49           76.4615        0.0106982      
71   0.497          77.7162        0.0109324      
72   0.504          78.9781        0.0112111      
73   0.511          80.2472        0.011537       
74   0.518          81.5238        0.0119135      
75   0.525          82.8079        0.0123453      
76   0.532          84.0996        0.0128379      
77   0.539          85.3989        0.0133988      
78   0.546          86.7058        0.0140372      
79   0.553          88.0204        0.0147644      
80   0.56           89.3425        0.0155947      
81   0.567          90.6721        0.0165459      
82   0.574          92.0089        0.0176395      
83   0.581          93.3527        0.0189021      
84   0.588          94.7033        0.0203651      
85   0.595          96.0603        0.0220659      
86   0.602          97.4234        0.0240477      
87   0.609          98.7921        0.0263589      
88   0.616          100.166        0.0290517      
89   0.623          101.544        0.0321785      
90   0.63           102.927        0.0357862      
91   0.637          104.312        0.0399052      
92   0.644          105.699        0.0445329      
93   0.651          107.087        0.0496064      
94   0.658          108.471        0.0549636      
95   0.665          109.849        0.060298       
96   0.672          111.216        0.0651331      
97   0.679          112.565        0.0688747      
98   0.686          113.89         0.0710021      
99   0.693          115.187        0.0713432      
1300           100            0.7            

INFO:
0    0              -15.1916       20.8411        
1    0.007          -12.4242       15.9467        
2    0.014          -9.90242       12.3142        
3    0.021          -7.57198       9.57774        
4    0.028          -5.39696       7.49259        
5    0.035          -3.35215       5.89267        
6    0.042          -1.41849       4.65911        
7    0.049          0.419272       3.70371        
8    0.056          2.17383        2.96023        
9    0.063          3.85588        2.37893        
10   0.07           5.47451        1.92251        
11   0.077          7.03744        1.56283        
12   0.084          8.55129        1.27846        
13   0.091          10.0217        1.05288        
14   0.098          11.4536        0.873299       
15   0.105          12.8513        0.729706       
16   0.112          14.2184        0.614306       
17   0.119          15.5582        0.521013       
18   0.126          16.8736        0.445093       
19   0.133          18.1672        0.382869       
20   0.14           19.4413        0.331492       
21   0.147          20.6979        0.288751       
22   0.154          21.9389        0.252933       
23   0.161          23.1659        0.222707       
24   0.168          24.3804        0.197031       
25   0.175          25.5837        0.175091       
26   0.182          26.777         0.156243       
27   0.189          27.9615        0.139976       
28   0.196          29.1381        0.12588        
29   0.203          30.3078        0.113623       
30   0.21           31.4714        0.102934       
31   0.217          32.6297        0.0935914      
32   0.224          33.7836        0.0854086      
33   0.231          34.9335        0.0782302      
34   0.238          36.0802        0.0719243      
35   0.245          37.2243        0.0663783      
36   0.252          38.3663        0.0614952      
37   0.259          39.5067        0.057191       
38   0.266          40.646         0.0533927      
39   0.273          41.7846        0.0500363      
40   0.28           42.9231        0.0470656      
41   0.287          44.0617        0.0444313      
42   0.294          45.201         0.0420897      
43   0.301          46.3412        0.0400024      
44   0.308          47.4829        0.0381353      
45   0.315          48.6262        0.0364583      
46   0.322          49.7717        0.0349451      
47   0.329          50.9195        0.0335721      
48   0.336          52.07          0.032319       
49   0.343          53.2236        0.0311678      
50   0.35           54.3804        0.030103       
51   0.357          55.5408        0.0291112      
52   0.364          56.7049        0.028181       
53   0.371          57.8731        0.0273028      
54   0.378          59.0455        0.0264688      
55   0.385          60.2223        0.0256727      
56   0.392          61.4036        0.0249096      
57   0.399          62.5898        0.0241761      
58   0.406          63.7808        0.0234698      
59   0.413          64.9768        0.0227896      
60   0.42           66.178         0.0221353      
61   0.427          67.3844        0.0215076      
62   0.434          68.5961        0.0209077      
63   0.441          69.8131        0.0203379      
64   0.448          71.0356        0.0198006      
65   0.455          72.2636        0.0192989      
66   0.462          73.497         0.0188362      
67   0.469          74.736         0.0184161      
68   0.476          75.9804        0.0180425      
69   0.483          77.2303        0.0177197      
70   0.49           78.4856        0.0174519      
71   0.497          79.7463        0.0172437      
72   0.504          81.0124        0.0171001      
73   0.511          82.2837        0.017026       
74   0.518          83.5603        0.0170271      
75   0.525          84.842         0.0171092      
76   0.532          86.1287        0.0172787      
77   0.539          87.4204        0.0175424      
78   0.546          88.7171        0.0179081      
79   0.553          90.0186        0.0183838      
80   0.56           91.3248        0.0189789      
81   0.567          92.6356        0.0197033      
82   0.574          93.9509        0.0205686      
83   0.581          95.2705        0.0215882      
84   0.588          96.5943        0.0227781      
85   0.595          97.9219        0.0241589      
86   0.602          99.2529        0.025758       
87   0.609          100.587        0.0276143      
88   0.616          101.923        0.0297851      
89   0.623          103.26         0.0323567      
90   0.63           104.596        0.0354617      
91   0.637          105.93         0.0393047      
92   0.644          107.259        0.0442008      
93   0.651          108.578        0.0506336      
94   0.658          109.883        0.0593421      
95   0.665          111.169        0.0714569      
96   0.672          112.427        0.0887353      
97   0.679          113.65         0.114035       
98   0.686          114.831        0.152387       
99   0.693          115.959        0.213474       
1300           100            0.7            

INFO:
0    0              -16.6028       16.816         
1    0.007          -13.7498       14.171         
2    0.014          -11.1325       11.7072        
3    0.021          -8.70263       9.59556        
4    0.028          -6.42694       7.84568        
5    0.035          -4.28102       6.40923        
6    0.042          -2.24552       5.22809        
7    0.049          -0.304603      4.25354        
8    0.056          1.55471        3.44957        
9    0.063          3.34292        2.78971        
10   0.07           5.0684         2.25293        
11   0.077          6.7378         1.82082        
12   0.084          8.35647        1.47645        
13   0.091          9.92885        1.20414        
14   0.098          11.4588        0.98985        
15   0.105          12.9497        0.821389       
16   0.112          14.4049        0.688617       
17   0.119          15.8277        0.583357       
18   0.126          17.221         0.499195       
19   0.133          18.5878        0.4312         
20   0.14           19.9309        0.375635       
21   0.147          21.2527        0.329692       
22   0.154          22.5556        0.291268       
23   0.161          23.8418        0.258783       
24   0.168          25.1129        0.231052       
25   0.175          26.3708        0.207174       
26   0.182          27.6167        0.186462       
27   0.189          28.8522        0.168386       
28   0.196          30.0783        0.15253        
29   0.203          31.296         0.138567       
30   0.21           32.5062        0.126232       
31   0.217          33.7098        0.115311       
32   0.224          34.9075        0.105624       
33   0.231          36.0999        0.0970205      
34   0.238          37.2877        0.0893724      
35   0.245          38.4714        0.0825686      
36   0.252          39.6515        0.0765122      
37   0.259          40.8284        0.0711183      
38   0.266          42.0027        0.0663121      
39   0.273          43.1747        0.0620274      
40   0.28           44.345         0.0582058      
41   0.287          45.5138        0.0547955      
42   0.294          46.6816        0.0517509      
43   0.301          47.8489        0.0490319      
44   0.308          49.0159        0.046603       
45   0.315          50.1831        0.0444336      
46   0.322          51.3508        0.0424968      
47   0.329          52.5194        0.0407692      
48   0.336          53.6892        0.0392309      
49   0.343          54.8604        0.0378646      
50   0.35           56.0335        0.0366557      
51   0.357          57.2086        0.0355919      
52   0.364          58.386         0.0346629      
53   0.371          59.5658        0.0338602      
54   0.378          60.7484        0.033177       
55   0.385          61.9339        0.0326079      
56   0.392          63.1223        0.0321488      
57   0.399          64.314         0.0317967      
58   0.406          65.5089        0.0315495      
59   0.413          66.7072        0.0314064      
60   0.42           67.909         0.0313668      
61   0.427          69.1143        0.0314311      
62   0.434          70.3233        0.0316001      
63   0.441          71.5361        0.0318751      
64   0.448          72.7526        0.0322575      
65   0.455          73.973         0.0327488      
66   0.462          75.1974        0.0333507      
67   0.469          76.4257        0.0340644      
68   0.476          77.6581        0.0348909      
69   0.483          78.8948        0.0358308      
70   0.49           80.1356        0.0368841      
71   0.497          81.3808        0.03805        
72   0.504          82.6303        0.0393274      
73   0.511          83.8843        0.0407142      
74   0.518          85.1428        0.0422082      
75   0.525          86.4059        0.043807       
76   0.532          87.6736        0.0455084      
77   0.539          88.9459        0.047311       
78   0.546          90.2229        0.0492149      
79   0.553          91.5043        0.0512222      
80   0.56           92.7903        0.0533385      
81   0.567          94.0806        0.0555736      
82   0.574          95.375         0.0579432      
83   0.581          96.6733        0.0604708      
84   0.588          97.9751        0.0631905      
85   0.595          99.2798        0.0661503      
86   0.602          100.587        0.0694171      
87   0.609          101.895        0.0730837      
88   0.616          103.203        0.077278       
89   0.623          104.509        0.0821745      
90   0.63           105.812        0.0880097      
91   0.637          107.107        0.0950987      
92   0.644          108.391        0.103851       
93   0.651          109.661        0.114781       
94   0.658          110.909        0.128498       
95   0.665          112.132        0.145662       
96   0.672          113.322        0.166878       
97   0.679          114.474        0.192525       
98   0.686          115.582        0.222528       
99   0.693          116.64         0.256185       
1300           100            0.7            

INFO:
0    0              -17.28         3.87469        
1    0.007          -14.435        3.93666        
2    0.014          -11.8252       3.99639        
3    0.021          -9.3981        4.01865        
4    0.028          -7.11855       3.98772        
5    0.035          -4.96192       3.90322        
6    0.042          -2.90951       3.77344        
7    0.049          -0.946529      3.61052        
8    0.056          0.938908       3.4267         
9    0.063          2.75636        3.23205        
10   0.07           4.51351        3.03367        
11   0.077          6.2166         2.83599        
12   0.084          7.87078        2.6416         
13   0.091          9.4804         2.452          
14   0.098          11.0492        2.26828        
15   0.105          12.5807        2.09146        
16   0.112          14.0781        1.92259        
17   0.119          15.5443        1.76267        
18   0.126          16.9821        1.6126         
19   0.133          18.3941        1.47303        
20   0.14           19.7829        1.34428        
21   0.147          21.1507        1.2264         
22   0.154          22.4993        1.11918        
23   0.161          23.8308        1.02219        
24   0.168          25.1466        0.934844       
25   0.175          26.4482        0.856492       
26   0.182          27.7369        0.786423       
27   0.189          29.0137        0.723913       
28   0.196          30.2798        0.668255       
29   0.203          31.536         0.618765       
30   0.21           32.7831        0.574799       
31   0.217          34.0218        0.535759       
32   0.224          35.253         0.501092       
33   0.231          36.4771        0.470293       
34   0.238          37.6949        0.442904       
35   0.245          38.9069        0.418513       
36   0.252          40.1137        0.39675        
37   0.259          41.3158        0.377287       
38   0.266          42.5137        0.359831       
39   0.273          43.7081        0.344126       
40   0.28           44.8994        0.329949       
41   0.287          46.0881        0.317105       
42   0.294          47.2747        0.305427       
43   0.301          48.4597        0.294771       
44   0.308          49.6435        0.285015       
45   0.315          50.8267        0.276057       
46   0.322          52.0096        0.267809       
47   0.329          53.1926        0.260201       
48   0.336          54.376         0.253172       
49   0.343          55.5603        0.246674       
50   0.35           56.7457        0.240667       
51   0.357          57.9324        0.235118       
52   0.364          59.1208        0.230001       
53   0.371          60.311         0.225296       
54   0.378          61.5032        0.220987       
55   0.385          62.6977        0.217062       
56   0.392          63.8944        0.213513       
57   0.399          65.0935        0.210334       
58   0.406          66.2951        0.207525       
59   0.413          67.4994        0.205083       
60   0.42           68.7062        0.203013       
61   0.427          69.9158        0.201318       
62   0.434          71.1281        0.200005       
63   0.441          72.3431        0.199085       
64   0.448          73.5609        0.198566       
65   0.455          74.7816        0.198463       
66   0.462          76.0051        0.198791       
67   0.469          77.2315        0.199568       
68   0.476          78.4608        0.200815       
69   0.483          79.6931        0.202557       
70   0.49           80.9284        0.204823       
71   0.497          82.1667        0.207648       
